msg,Id
"11:49 am December 10, 2012                    Ileana,  As I look over my own posts, always looking to improve myself, it dawns upon me that I probably should have mentioned this from the Scrum Guide(section on Sprint Planning Part Two):  ""Work planned for the first days of the Sprint by the Development Team is decomposed to units of one day or  less by the end of this meeting.""  My guess is that your tasks are probably at or around that size, so no big deal.  I just wanted to mention it primarily because others may come later and read this thread.  Best of luck to you and your team, and please do not hesitate to come back!  The people on this forum truly enjoy helping others!          Log in or register to post comments",5369
Log in to reply,5369
Messages,5367
"10:22 am December 4, 2012                             My stream currently is responsible for a number of products that require different development disciplines (e.g. PHP, Java, Ruby).  I have the development resources in stream along with 1 x PO, 1 x SM, 1 x BA, 1 x UX, 1 x design, 3 x QA. In total there are 12 stream members excluding PO & SM (too many I know!).  I have been told that I can't split the stream as there are not enough resources to do that.  I am currently thinking of running daily stand-ups and sprint planning for each product consecutively so that team members can attend the ones for the products to which they are contributing. However, this is a bit onorous for the shared resources and gives me the challenge of keeping the 'one team' feeling. This might be addressed by holding a retrospective for all products.  Has anyone encountered this scenario before?  Does anyone have any words of wisdom regarding my thinking above or any suggestions of alternatives?",5367
"03:29 pm December 8, 2012                    Hi Kim  It's generally recognised that, in Scrum at least, the maximum practical team size is 9. A team of 12 people is uncomfortably large and would indicate a need to refactor into smaller teams. The Scrum Guide puts the minimum team size at 3, so (in theory at least) you could get as many as 4 new teams out of the one you already have.  Furthermore, Scrum only recognises 3 roles - the ScrumMaster, the Product Owner, and the Development Team. In Scrum you don't have separate QA testers, UX people, designers, BA's and coders. The Development Team is meant to be cross-functional and multi-skilled, and there aren't supposed to be any ""skill silos"" where people only do a particular job. Those silos are an invitation for team members to be waiting on each other instead of ""going to where the work is"" and getting the work done. In Agile terms skill silos are a type of waste, and one that needs to be optimised away by cross-training.  Now, that's all fine and good as far as Scrum theory goes. In practice though a great many...perhaps even most...organisations will merrily break these rules. In my experience it's very common (I would say normal) for a separate and distinct QA or tester role to be included in an Agile team. Separate BA's are also very common. Why? Because it is recognised across industry that Testing and Business Analysis are valid careers in their own right. All you have to do is to look at the jobs boards to confirm that. There are plenty of positions advertised for Testers and BA's, and for which some sort of ""agile experience"" is required. I'll leave you to work out how many of those organisations would *claim* to be following Scrum.  So the project you have described breaks Scrum rules, but if it is any consolation I certainly recognise the situation you are in. The question is, what can you do about it?  Breaking down those silos by cross-training all 12 people would be a huge challenge. Not only would it mean training QA experts to be developers, it would also require PHP developers to be Ruby programmers, vice-versa and contrariwise. It would be fantastic if you could get buy-in for all that, but the short to medium term hit would be huge, and the individuals concerned might not have the appetite to stray so far from their comfort zones.  But perhaps it would be possible to ""box clever"" and temper cross-skilling with some refactoring into 2 or 3 smaller development teams. Those development teams would then, in aggregate, comprise a Scrum of Scrums through which releases would be co-ordinated. The Product Owner and ScrumMaster would work across all development teams.  I'd try and keep the development teams focused on the technology area (1 for PHP, 1 for Java, 1 for Ruby). That would at least reduce the technical skill silos *within* each team. I'd think about having the QA, BA and UX experts assisting the PO so he or she can understand the product requirements and make credible decisions about it, including the acceptability of incremental releases.  This isn't ideal, because it means crafting a Definition of Done for each team that only takes an incremental release as far as deploying into a QA environment. There'd be a lot of work to do at a Scrum of Scrums level to manage the release train and to mitigate the risks around integration testing, and also to ensure that release feedback / lessons learned makes it to the relevant team for consideration.  I hope that the above is of at least some help to you. If not, I might refer you to the DSDM method which has a wider range of roles than Scrum, and supports larger team sizes. It's less operationally focused than Scrum but it could provide some initial process and role mappings. Whatever you decide, let me reassure you that your situation is by no means unusual, and that knowing how and when to compromise is half the battle in Agile transitioning.          Log in or register to post comments",5367
"08:00 am December 10, 2012                    Hi Ian,  Thank for the response.  As mentioned, at this point in time I'm unable to split the teams due to resource (it wouldn't just be the PO & SM that would be shared across stream, it would also be the BA, UX & design).  Splitting the team by development discipline is a good idea though and I'll bear that in mind for such a time as splitting is allowed.  As a development team we are well along the agile transition path. My main battle is with management outside of the development team and trying to keep them to agile principles.          Log in or register to post comments",5367
Log in to reply,5367
Messages,5304
"03:04 pm July 19, 2012                             Common Question:  How do we handle the situation in which members of the Development Team are not fully allocated to the work of the Sprint?",5304
"02:28 am July 21, 2012                    Scrum does not forbid this; but obviously it will cost you productivity and probably satisfaction of your developers.  Scrum is there to make things transparent. So the first thing to do is to make the impediment transparent: If you have a chance, compare your team velocity when allocating people full-time to your velocity when people are on it only part-time. You will probably notice that for each additional project the people are working on at the same time you will lose about 20% in productivity.  If you do not have a chance to try this, try to quantify your impediment in $ (because that is the language management understands). Try to measure the time your team is losing due to task switching - for example by asking your developers to give an estimate on that. Once you have some numbers, make the issue transparent to your management.  As to the situation itself: There is no ""golden rule"". Every team is different as is every project. So gather your team and let them figure out what to do about the situation. They most likely will come up with several ideas, some of which might be quite creative. Leave the decision with your team.          Log in or register to post comments",5304
"11:26 pm August 10, 2012                    As soon as daily standup has finished, spend a few more moments on inspect and adapt session in front of Scrum board. Ask Socratic questions on how things were finished and how the team view this. This information leveling will reach everyone including the part time team member. There are few things that emerge from daily standup including impediment list. As you expose everything in transparency, it is up to the part time team member to inspect and adapt, also to act in interest. There is a lot unspoken here and it depends on your context.  There's probably a reason why that team member is part time. Watch out! I smell management interference.  However, it is possible resource is scarce and this team member is shared (as agreed across multiple teams) across integration team and specialists needs.          Log in or register to post comments",5304
"09:59 am December 5, 2012                    There are different reasons for having partially allocated resources, and these each have different problems and/or solutions.  Some projects are not bit enough to have a full scrum team, there are two options, use partially allocated resources or dont use scrum.  or maybe reshape the project so that it can fill a whole team but this is often not possible.  Some resources bring specialist skills and are not needed full time on a project.  For example a security specialist or systems administrator might be required for only a few hours a week.  These can be treated as part time members or as an external resource the project uses.  Neither is perfect.  Some people actually work part time, perhaps because they have children.  And Im sure other reasons...          Log in or register to post comments",5304
"05:34 pm December 6, 2012                    If the team members are all split across the same projects, then you can combine all work into one backlog. This situation often happens with BAU maintenance and support, where there just isn't enough work to justify having a team dedicated to one application area.  If it is more scattered than that, with some team members being part time and on miscellaneous projects, the first thing to do is to make it transparent and see if there's a problem or not. Non-dedicated resources are rarely split evenly, their allocation tends to be on-demand and very lumpy, which creates an uneven burn. There is also the headache of knowing which project to bill for...the budget holders are likely to start tracking every penny if they know a developer isn't full time on ""their"" project.  Also, as Dominik says, there is task switching to be taken into account. As a rough guide, based on my experience, it takes between 30 minutes and an hour for a developer to switch from one task to another and it is usually not viable to split them between more than two projects. A developer split three ways is rarely productive at all.          Log in or register to post comments",5304
Log in to reply,5304
Messages,5365
"09:44 am November 30, 2012                             Hi all,  An interesting thing came up on our last retrospective that I'd like your thoughts on.   Our DoD for a story says that functionality needs to be documented in the end-user documentation. We're currently working on an epic that contains multiple stories and the epic spans several sprints. This epic will go into the next release. The developers that write documentation says it's unpractical/waste of time to update the documentation after each story because it will have to be rewritten later as new functionality is added. Instead they want to add a story like ""write documentation for feature X"" to the backlog. The team acknowledges that this conflicts with our DoD so they asked for advice on how to handle this situation. Observe that for ""normal"" stories that are not part of epics the team still want to have updated docs as part of DoD and they only want to defer documentation for epics.  What options do you see?  Modify the DoD like ""update documentation if it's a story, defer documentation for epics""  Remove documentation altogether from the DoD  Update documentation although it perceived as waste  Have a nice weekend all!  /Fredrik",5365
"11:27 am November 30, 2012                    Fredrik,  I'm assuming your epic spans several sprints.  In Scrum, teams deliver a potentially releasable increment each sprint.  What happens if, your team has completed 2 stories of the 5 story epic,and your PO decides to release the sprint increment?          Log in or register to post comments",5365
"12:38 pm November 30, 2012                    Why would the documentation need to be rewritten?  Smells as if the  functionality is not being written incrementally.  If it were, seems the  documentation would be incremental as well.  Let's say it does need to change with each incremental addition (it will),  wouldn't building it once make the next time easier, better?  What if they  find the next increment is not needed (as Charles says) and their good to  ship?  They can't, because they have undone documentation.  They put Docs in their DoD for a reason... they should stick to it or drop  it.  On Fri, Nov 30, 2012 at 9:44 AM, <ScrumForum@scrum.org> wrote:  >          Log in or register to post comments",5365
"12:54 pm November 30, 2012                    Excellent points, Ryan.    One other thought occurred to me, as a former developer.  I never really liked writing documentation, so I'd much rather bite it off in small chunks.  Also, isn't the same argument true for code?  I mean:  1) Don't we have to rewrite/refactor code as the design evolves?  I mean, the alternative is to try to get all of the design ""right"" up front so we (theoretically -- though though the theory never proves true)never have to re-write any code?  If you're truly working incrementally and with decent design, very little will need to be 'updated'  2) In the same way that tests are validation for correct system behavior, isn't the end user docs also a sort of validation that is valuable?  And one more thought(I know, I said I only had one, and clearly had more)... The PO must also agree with the DoD -- does the PO like the idea of having incomplete documentation at the end of the sprint?          Log in or register to post comments",5365
"12:55 pm November 30, 2012                    Hi Frederik  It sounds as though the user stories comprising the epic might not be well formed. They should be independent (Google for the INVEST user story criteria if you haven't already done so). That means the user stories should be independent enough to support the Definition of Done, including any requisite documentation.  Also, as Charles says, each end-of-sprint increment should be potentially shippable.  Frankly though, I smell a rat even at this distance. If the developers are correct and documentation would have to be extensively reworked in each sprint, what does that tell you about the stability of the code they are generating? Won't that have to be extensively reworked in each sprint as well, including code comments and unit tests? Otherwise, why would the documentation for it be so inherently unstable?  If the documentation changes between sprints are truly considerable, what are the implications of that for architectural stability?           Log in or register to post comments",5365
"01:49 pm November 30, 2012                    ""tell you about the stability of the code they are generating""  I'd say it tells us they are in the realm of complexity.  As such, getting  to a point of being fully done in the context of their process will help  get them closer to a known world.  Scrum at it's best!  With this new  knowledge they can provide an updated forecast and use their definition of  done (and brains) to make their past creations sustainable through  refactoring in the context of delivering value.  Win Win!  On Fri, Nov 30, 2012 at 12:55 PM, <ScrumForum@scrum.org> wrote:  >          Log in or register to post comments",5365
"04:47 pm December 2, 2012                    I'll try to answer all questions and comments in one post:  the epic spans several sprints and the release are a couple of months away, so for this reason the PO would be OK with not having a fully completed end user documentation after each sprint. There's a good split of functionality in the epic so the individual stories add value by themselves but the PO feels that to release we still need 2 more months of stories before release. We've received feedback from end users that confirms this  as well. So yes, the functionality is growing in small steps and could basically be released after any sprint but the team thinks rewriting the documentation is waste as new screenshots would need to be added etc after each story etc.          Log in or register to post comments",5365
Log in to reply,5365
Messages,5363
"04:00 am November 29, 2012                             Hello,  I have done a mistake when getting a password for the PSM1,   I have provided wrong email (meine@macadamian.com instead of the correct one - meline@macadamian.com).   Will you, please, help me to correct that information, so that I can get the password ?  I can contact you and provide all info about the order.  Looking forward for your reply.  Best Regards,  Meline",5363
"04:06 am November 29, 2012                    sorry, in title I should wrote - provided wrong email...          Log in or register to post comments",5363
"02:29 pm November 29, 2012                    I have the password now, the support re-sent it to my correct email.Thank you soooooooo much! :)          Log in or register to post comments",5363
Log in to reply,5363
Messages,5359
"10:06 am November 21, 2012                             Any best practices out there on how to use Scrum in an SAP geenfield implementation?",5359
"01:26 pm November 22, 2012                    Hi Louk,  It is hard to use Scrum in SAP implementation since the SAP Methodology is tightly coupled to the implementation process and it is very Waterfall. What you can do is to use Scrum on every phase and deliver incremental product which SAP Methodology ask for. On the first phase you might be only delivering data migration and documentation. You might not deliver a working software until the implementation phase but this is the best you can do.          Log in or register to post comments",5359
"10:35 am November 29, 2012                    SAP itself uses scrum with agile engineering techniques like TDD even in big ABAP Products. Customers of SAP too.          Log in or register to post comments",5359
"12:41 pm November 29, 2012                    SCRUM has been adopted by many organizations today to developing/implement complex software products. Although many can answer this question, personally i feel it is very effective because you can be creative with it.  As a scrum master your role is to foster the adoption of Scrum in your ogranisation. I would explore options of Component or feature based teams. Keep your team cross-functional and implement a process that will help for your team/organization.  My 2 cents.          Log in or register to post comments",5359
Log in to reply,5359
Messages,5362
"11:48 am November 28, 2012                             Hi all  There seem to be some differences between the latest Scrum Guide (Oct 2011) and the latest Scrum Primer  (version 2). These differences may cause confusion and annoyance, especially given that the subject matter has found its way into certification exams.  Example: The Scrum Guide says that only a Product Owner has the authority to cancel a Sprint, but the Scrum Primer  says the Product owner or the Team can cancel it. Even more confusingly, Ken Schwaber says in ""Agile Project Management with Scrum"" (2004), Appendix A, that the ScrumMaster can abnormally terminate a Sprint. This question appears in the Professional ScrumMaster self-assessment.  Example: The Scrum Guide says that the recommended Development Team size is 6 plus or minus 3, while the Scrum Primer puts it at 7 plus or minus 2. Again, this is a question that appears in the  Professional ScrumMaster self-assessment.  Example: The Scrum Guide says that the Product Backlog is an ordered list of everything needed, including ""all features, functions, requirements, enhancements, and fixes"". But the Scrum Primer says that it might ""possibly"" include known defects, ""if there are only a few problems""...otherwise they are usually handled by ""a separate defect tracking system"".  Do these differences represent a growing divergence in recommended practice between Scrum.org and the Scrum Alliance, or am I reading too much into the differences I see? I have the distinct impression that the Primer is more a product of the Alliance while the Guide is more a product of scrum.org. I'd welcome being corrected on that point.  Anyway, if anyone spots any other dissimilarities in this core material, please could they be posted here? I expect there will be others, and as I have pointed out, they might cause people to stumble in certification exams.",5362
"01:37 pm November 28, 2012                    >  > I have the distinct impression that the Primer is more a product of the  > Alliance while the Guide is more a product of scrum.org   Spot on.  On Wed, Nov 28, 2012 at 11:48 AM, <ScrumForum@scrum.org> wrote:  >          Log in or register to post comments",5362
"02:23 pm November 28, 2012                    (Disclaimer -- I did a quick review of the 2.0 SP(Scrum Primer), but I'm familiar with previous versions)  At this point in the deviation between the two docs, I think it's very difficult and time consuming to do apples to apples comparisons.  The differences between ""SA Scrum"" and ""Scrum.org Scrum"" are also beginning to diverge in significant ways.  AFAIK, the SP is not an official part of the SA curriculum.  The one I found on the SA web site is version 1.2.  Of course, those of us affiliated with Scrum.org (I'm a Professional Scrum Trainer certified by Scrum.org) believe very strongly that the Scrum Guide is the official definition of Scrum.  I also happen to be believe it is the most advanced definition, as several updates and improvements/advancedments have occurred in recent years.           Log in or register to post comments",5362
"03:14 pm November 28, 2012                    > Spot on.  Oh dear, I was afraid you were going to say that.          Log in or register to post comments",5362
"03:19 pm November 28, 2012                      > I have the distinct impression that the Primer is more a product of the    > Alliance  Exactly. And even more - Prime is one of recommended sources for CSP preparation. But I agree it's not an official Scrum Alliance definition. Alliance has different strategy and vision - each CST has own Scrum which he/she brings to the official training class.  I have recently talked to one of the CST (Sergey Dmitriev) and he emphasized that point of view.  Scrum.org trainers (and Bradly can correct me if I'm wrong) can only teach the Ken's Scrum definition.  The good news is that many of the CSTs consider Scrum Guide to be an official version.  To prove that you can find several articles on ScrumAlliance with links to the Guide.  For example - http://scrumalliance.org/articles/367-its-ordered--not-prioritized  Next, have you read ""Essential Scrum"" written by  Kenneth (by the way, one of the best books I have ever read)?  Through the book you see the endless links to the Scrum Guide.   Maybe it's my own point of view, but the Scrum Guide has already become an official definition of the Scrum de facto.           Log in or register to post comments",5362
"03:41 pm November 28, 2012                    Hm... I have just noticed that Scrum Prime is owned by Scrum Foundation headed by Jeff Sutherland.  I thought Ken and Jeff are both the authors of the Scrum Guide.   The Scrum Foundation (formerly Scrum Training Institute) is the premier global provider of certified Scrum training and consulting. Founded by Jeff Sutherland, the co-creator of Scrum, and leading international Agile experts Gabrielle Benefield, Pete Deemer and Jens Scrum Foundation provides a complete solution for companies seeking high-impact results from Scrum and Agile development.   Therefore, it's not owned by ScrumAlliance.  Would be very helpful to hear what Ken would say about that.          Log in or register to post comments",5362
"07:37 pm November 28, 2012                    Prime is one of recommended sources for CSP preparation.  I think you meant: *The Scrum Primer* is one of recommended sources for CSP preparation.  Yes, and No.  The 2010 version of the SP is a recommended resource for the CSP prep.  Further, the current CSP examination is going away very soon, according to the Scrum Alliance -- there will supposedly will be a new cert program based on... you guessed it.... sitting through a class.           Log in or register to post comments",5362
"10:14 am November 29, 2012                    Although informative, I find the responses to this thread somewhat disturbing.  Ian’s question is more than valid, however, the tread moves quickly from the original inquiry about some differences, to who owns the official version of Scrum.  In my option, the more we as a community move towards “Donkeys and Elephants” when it comes to Scrum, the farther Scrum moves from an agile framework to a more rigid one.  We should be careful about how prescriptive we are as a training community in some areas.  Take for example the recommended team sizes.  Let’s re-ask ourselves: “What really determines a products proper team size (and the product should be considered when deciding this)?”  Several factors come to mind immediately:                 1.	Consensus in a Timely Manner:  We have basic general need to gain consensus, in a timely manner, on a regular basis within Scrum teams.  It’s been my experience over the last 5 years using Scrum (both properly and improperly) than any group with varying skillsets and subject matter expertise larger than nine makes gain consensus in a timely manner nearly impossible.  This is true for Scrum teams, stakeholder groups, groups of PO’s working on complex integration projects, and any other gathered group.  We have service groups, Enterprise Help Desk, Tier II Support, Release Management, and others who use Scrum to manage their work and perform their duties.  In these cases, the teams have been able to move forward quickly with a larger group since the members on the team are all of like background, skillset, and SME.  Again the focus is not just consensus, but consensus in a timely manner…remember we are time-boxed and need to deliver what we promise on-time.  Our most “productive” groups have been 5-7 people and no more...why?  They consistently provide more value to their customers on a regular basis with consistently high quality than teams which are larger.                 2.	The Team’s Skillsets:  Different products are going to require different skillsets.  Yes, utopian Scrum has every team member owning all the skillsets needed to do every task on the backlog themselves.  Ok, how many of you really live in this world today in your companies?  It’s something we all work for of course, but it’s like reaching infinity, or the speed of light, or the perfect golf game, you can always get a little closer to the goal, so “what is good enough”?  Team skillsets should be considered when determining proper team size for a product.                  3.	The Product: Depending on where a product is in its own lifecycle, and what the company/customer requests of the PO, different skill sets may or may not be necessary at different points in time.  Maintaining a consistent, focused team on the product is always the best way for function, but some products may require a specialist’s assistance for several or many sprints until either the products team is well-enough versed on what to do moving forward, or the specific requests needs are met, and further maintenance of the new functionality can be handled by the now more experienced original team.  Moreover, some of our Scrum Teams “products” are the services that they provide to the organization.  These teams have a narrower focus on what is needed to deliver a high quality service and have shown to not be affected as much by team size as development teams are.   So I believe just talking about the numbers without getting in deeper about what they represent is prescription without diagnosis and doesn’t carry much value on its own.  THIS is my concern with what Ian brings forward in this thread.  How do the two main bodies that exist today truly assess someone’s knowledge about some of these areas while keeping true to the essence of what we are all trying to achieve with this framework in the first place?  I think what is out there is a start, but we are nowhere near the perfect golf game yet…           Log in or register to post comments",5362
Log in to reply,5362
Messages,5334
"10:56 am September 29, 2012                             Hi All ,  I want to prepare for PSM 1 certification , I am very new to scrum . I would like to study from my own and go for the exam . Could you please share me the documents and any exam guide if available ?  Regards  Debajyoti",5334
"03:44 pm September 29, 2012                    Hi Debajyoti,  You said you are very new to Scrum, are you in a Scrum team already?          Log in or register to post comments",5334
"03:03 am September 30, 2012                    Hi Debajyoti,  You can find some information at http://scrumorakel.de/blog/index.php?/archives/30-How-to-prepare-for-th…  However, a certificate does not make you a good Scrum Master (or anything else). I strongly recommend you to live Scrum instead of just studying it. I assure you that living it is far more satisfactory than a sheet of paper on the wall can ever be.  Best          Log in or register to post comments",5334
"01:35 pm October 10, 2012                    Read as many books on it as you can, but study, study, study the Scrum Guide and take the open assessment multiple times.  Also you can take some prep tests on http://www.testtakeronline.com/welcome.htm          Log in or register to post comments",5334
"10:00 am November 29, 2012                    @Cathy: would you recommend testtaker?          Log in or register to post comments",5334
Log in to reply,5334
Messages,5331
"09:26 pm September 25, 2012                             I completed the PSM 1 assessment last Tuesday and I still haven't received the certificate. Can you please look in to it.  Thanks",5331
"12:03 pm September 27, 2012                    Hi Jeyaprakash, thanks for reaching out to us. Your PSM I certification should be on its way to your account. Please let us know that you have received it!     Best regards,    Daniel          Log in or register to post comments",5331
"04:58 pm October 4, 2012                    Hello. I have had the same thing happen to me. I completed the PSM 1 assessement almost 2 weeks ago and still haven't got my certificate. Could you please look into this?  Thanks          Log in or register to post comments",5331
"04:21 pm October 5, 2012                    Hi Alexander,  Your certification is on the way.  Best,  Daniel          Log in or register to post comments",5331
"10:16 am October 7, 2012                    Hello Daniel,  I think my certificate should also be on the way. PSM1-Assessment is done on 25th of September. Can you check it, please.   Thanks!   Regards,  Walter          Log in or register to post comments",5331
"09:08 am October 8, 2012                    Hey.   I  have completed my PSM 1 assessement  and still haven't got my certificate. Could you please look into this?   Thanks          Log in or register to post comments",5331
"07:34 am October 9, 2012                    Dear Scrum.org-Team,  passed the psm I assessment on Tue 2nd Oct 2012 2:24am. Since you updated your list of cert-holders on Oct 5th allow me to ask why my name hasn't been entered? TIA          Log in or register to post comments",5331
"08:37 am October 13, 2012                    Same story for me, i took the PSM I assessment on September 23th, 2012, i am on the list of certification holders but did not yet receive the certificate. Could you please look into this?  Kind regards  Emile Felix          Log in or register to post comments",5331
"01:21 pm October 15, 2012                    I have no idea why this is, but maybe this will help.  For some reason I cannot explain, Scrum.org emails end up in my (Yahoo) Spam Box.  I have no idea why.  Anyway, in case it helps.          Log in or register to post comments",5331
"04:12 pm October 18, 2012                    Hello. How long should it take for the certificate to arrive? I still haven't received it, and now its been about two weeks again. Any idea what happened?   Thanks, Alex          Log in or register to post comments",5331
"10:05 am October 24, 2012                    Hello.  I did the exam yesterday and I know that the certificate takes 2 weeks to be sent.  Therefore, I´d like to know if there´s another kind of document I could use to prove that I´ve passed in the exam before I get the certificate.  Thanks.          Log in or register to post comments",5331
"11:14 am October 30, 2012                    Hello,   I passed PSM1 certification on Oct 17, did not receive my certificate yet. Could you please let me know as of when to expect it?  Thanks.          Log in or register to post comments",5331
"01:55 pm November 11, 2012                    Just for everyone's information, you can always send a mail to support@scrum.org for not receiving your certificate. I think that's faster than the forum.          Log in or register to post comments",5331
"01:03 pm November 23, 2012                    Hi,  I took the PSM I assessment on October 26th, 2012, I am on the list of certification holders but did not yet receive the certificate. Any idea what happened?   Thanks.          Log in or register to post comments",5331
"10:37 pm November 25, 2012                    UNSUBSCRIBE            Log in or register to post comments",5331
"04:28 am November 29, 2012                    Hi Daniel,  I have provided wrong email when ordering a PSM1 exam. Now I need some help to adjust that info. Will you, please, help me? My email address is meline@macadamian.com, and I can provide full info about the order if needed. I just don't know who should I write ? Please, please, help me.  Thanks in advance.          Log in or register to post comments",5331
Log in to reply,5331
Messages,5361
"07:04 pm November 26, 2012                             First time posting here: so please, go easy.... :)  I have an interesting situation. My understanding is that stories selected for the Sprint are ""gold"": only adjustable by the team, in conjunction with PO. Nobody but the team make changes to them (however the PO can abort the sprint if it no longer makes sense). Is this correct?  To give you (excess!) background, after about 4 years working with Scrum I've just attended a ""PSM I"" course together with my manager.  Normally he acts as the Scrum Master, and often the surrogate Product Owner, as our PO is young in the role and not overly engaged (read: easily influenced!). Currently he and the PO are overseas at a client, and I've stepped up into the role (which is something I've done before). He's about 8 hours behind me, so we have daily communication. The client is not exceedingly happy, and performance (speed) of the application has been an issue.   I ran the Sprint Planning, including backlog grooming, estimation etc. All seemed to go very well (its not the first time I've done this). About half way through the team came to me and said they needed more work, so we did a mini-planning session together, and selected more stories - really just the ""next steps"" of what they were already working on.  This morning I got an email from my manager saying that he had created items and put them directly into the current Sprint, to deal with the performance issues. I understand that this is important work, and that he's probably getting hammered by the client. However his actions seem to directly conflict with what I understand to be the sanctity of sprint backlog.  Its not up to him (or me!) to add to or remove work from the sprint without discussion with the team.  By all means, add them to the Product Backlog, and order them near the top, just don't divert the team from their current goal.  I wonder if I'm taking too hard a line here on the Scrum rules, or whether this is something I need to bring up now or when he's back. How would you handle it?  Thanks in advance,   Phil",5361
"08:02 pm November 26, 2012                    No worries, Phil, thanks for posting!  I've stepped up into the role (which is something I've done before)  Which role?  PO or SM?  Here is how I generally handle such things, and this is just one way to handle such things and stay in alignment with Scrum principles.  If it's considered more of a bug, then use this chart:  http://www.scrumcrazy.com/bugs  If it's more like a totally new requirement(performance requirements often are), then use this chart:  http://www.scrumcrazy.com/scope  Be careful hammering your manager with Scrum rules when you are the SM -- sometimes you have to decide between being ""right"" and being ""employed.""... and there is lots of room in between.  Maybe you just ask the manager if he would like for you to handle it the ""scrum way"" to make sure the full scrum team is fully informed and following scrum.    In general, no, I don't like the idea that *anyone* has put items into the current Sprint Backlog without consulting the development team.  OTOH, there may be emergencies where inserting emergency PBI's or bug fixes/production support is necessary, so the link to the charts I gave you above can give you some guidance there -- but both charts will tell you that the Dev Team and PO must be involved in the decision.  Did I answer your question?  Have any follow ups?  Do the charts help at all?  Charles           Log in or register to post comments",5361
"08:08 pm November 26, 2012                      Maybe you just ask the manager if he would like for you to handle it the ""scrum way"" to make sure the full scrum team is fully informed and following scrum.  should read:  Maybe you just ask the manager if he would like for you to handle it the ""scrum way"" to make sure the full scrum team is fully informed and following scrum.  By giving him the chance to say ""yes"" or ""no"", you may be avoiding a job safety problem for yourself.  Remember, you *are* a servant leader to the Scrum Team.  Sometimes the best you can do is make the impediment visible(transparency).     While I always advocate following the Scrum principles, I also advocate for people to consider whether they want to be ""right"" or ""employed,"" and anything that jeopardizes your job safety, IMO, should be avoided if you value your job/role.  Sometimes you can make impediments visible in a very respectful way -- and sometimes doing even that threatens your job safety -- it' s a judgement call for you.           Log in or register to post comments",5361
"08:44 pm November 26, 2012                    Thanks for the reply, Charles.   The role I often step into is that combined PO / SM role. Its not a fun place to be, and I really appreciated it when I've had a separate PO. Dividing conflicting interests into separate roles does make getting a clearer ordering easier...   I take your point about job security. There are a number of things that my manager and I don't see the same way, these being one of them. So far I believe I've kept it amicable enough, whilst pointing out what I disagree with. It is a difficult, fine line to draw.   The charts were very interesting, and helped a lot, thanks.  The PBIs he'd added to the sprint are mostly fairly small, so should be relatively easy to incorporate into the sprint.  There is one in particular that is ill defined, so I'll discuss it with the team at the standup, and my manager when he comes on line again.   It occurs to me that this is where Scrum becomes more ""framework"", and less ""process""; it needs to be rigid enough to helpful, but flexible enough to deal with the unknowns.   Phil           Log in or register to post comments",5361
"08:44 pm November 26, 2012                    Thanks for the reply, Charles.   The role I often step into is that combined PO / SM role. Its not a fun place to be, and I really appreciated it when I've had a separate PO. Dividing conflicting interests into separate roles does make getting a clearer ordering easier...   I take your point about job security. There are a number of things that my manager and I don't see the same way, these being one of them. So far I believe I've kept it amicable enough, whilst pointing out what I disagree with. It is a difficult, fine line to draw.   The charts were very interesting, and helped a lot, thanks.  The PBIs he'd added to the sprint are mostly fairly small, so should be relatively easy to incorporate into the sprint.  There is one in particular that is ill defined, so I'll discuss it with the team at the standup, and my manager when he comes on line again.   It occurs to me that this is where Scrum becomes more ""framework"", and less ""process""; it needs to be rigid enough to helpful, but flexible enough to deal with the unknowns.   Phil           Log in or register to post comments",5361
"02:08 pm November 27, 2012                    The role I often step into is that combined PO / SM role. I generally recommend against combining those roles, but I imagine you already know that.  :-)    It occurs to me that this is where Scrum becomes more ""framework"", and less ""process""; it needs to be rigid enough to helpful, but flexible enough to deal with the unknowns.  Yes, exactly, you're definitely getting the gist of things.  What I find the trickiest is handling ""real life problems"" that are not specifically addressed in the Scrum Guide, and yet trying to still stay in line with Scrum principles and rules.  It's not always easy -- which is why I created the charts -- again as *one way* to handle those situations.  Please don't take the charts as the ""only"" way or in any way an official part of Scrum.  (I tried to put enough disclaimers on the chart to make that clear!)          Log in or register to post comments",5361
